price,m2,age,floor,total_room,district_encoded,neighbor_encoded
10000000,130,30,2.0,4,8397364.775800712,19534782.60869565
3100000,100,31,3.0,3,4871095.435684647,4813621.621621622
2150000,135,26,0.5,4,4138010.251282051,6994235.820895523
2860000,110,4,1.0,3,4970295.55403868,4676827.383297645
5350000,200,11,3.0,6,4138010.251282051,3517362.068965517
2750000,70,4,-2.0,3,5749051.802409639,6994235.820895523
1800000,60,50,0.0,2,4254808.612440191,3978888.888888889
4800000,55,0,-1.0,2,8397364.775800712,6044116.504854369
1450000,60,15,0.0,3,3909949.1525423727,3547976.1904761903
6000000,180,28,5.0,4,6106125.056426332,8384230.692307692
1700000,80,26,3.0,3,4138010.251282051,6994235.820895523
1999999,110,4,1.0,3,2769582.4657534244,2620090.8181818184
5000000,70,2,12.0,2,5749051.802409639,5340163.265306123
4300000,85,10,2.0,3,9683732.91925466,4168547.619047619
9850000,165,5,9.0,4,7736038.525691699,7842480.0
4300000,140,26,5.0,5,5749051.802409639,4665867.647058823
2950000,120,11,0.5,4,5367273.031914894,6520022.704545454
2550000,135,26,3.0,4,4138010.251282051,6994235.820895523
3600000,85,26,4.0,3,10309326.797385622,4020238.095238095
1750000,60,30,3.0,2,6106125.056426332,4377777.777777778
2750000,70,4,-2.0,3,5749051.802409639,3863725.0
1450000,55,31,0.5,2,9683732.91925466,3925000.0
5950000,90,11,0.0,3,9683732.91925466,21864065.93406593
1800000,90,14,0.5,3,2769582.4657534244,3785787.8484848486
7200000,55,0,0.0,2,18766793.31306991,15964615.384615384
7400000,124,0,5.0,4,7736038.525691699,7842480.0
7750000,100,0,12.0,3,7962301.739130435,9215404.624277456
4350000,100,30,0.0,3,11259699.059561128,8086842.105263158
18000000,275,26,4.0,7,6559200.238609113,12699506.787330316
5200000,100,8,1.0,3,8397364.775800712,5218105.210526316
5800000,110,14,6.0,5,7340518.640677966,7626428.571428572
5900000,150,3,3.0,5,5478152.10355987,5041428.571428572
2750000,70,4,-2.0,3,5749051.802409639,5340163.265306123
5975000,111,12,3.0,4,5749051.802409639,4985416.666666667
6900000,100,30,3.0,3,11981780.303030305,12903979.591836736
2750000,78,1,2.0,2,4138010.251282051,6994235.820895523
41000000,275,8,15.0,5,18840772.21851852,13705463.157894736
6850000,130,3,2.0,4,4138010.251282051,6994235.820895523
1650000,70,7,6.0,2,2769582.4657534244,2668133.333333333
1999000,75,28,1.0,2,6106125.056426332,4956125.0
2825000,75,5,0.0,3,4138010.251282051,6994235.820895523
4675000,100,30,0.5,3,7962301.739130435,8532544.827586208
2750000,90,0,-1.0,3,4254808.612440191,4342142.857142857
3500000,65,15,5.0,2,5749051.802409639,5525100.0
2750000,75,45,1.0,2,4254808.612440191,3833292.682926829
1475000,80,30,0.0,2,5478152.10355987,5945086.956521739
16900000,115,13,5.0,3,18840772.21851852,26377954.545454547
2900000,80,26,1.0,3,4871095.435684647,4330600.0
22500000,185,40,5.0,4,18840772.21851852,25264571.42857143
1800000,75,40,0.5,2,4254808.612440191,3709696.9696969697
9000000,90,1,2.0,3,6559200.238609113,12699506.787330316
7000000,80,3,3.0,3,11259699.059561128,5315957.44680851
3850000,80,28,9.0,2,6106125.056426332,7750904.714285715
3250000,90,50,1.0,3,4254808.612440191,3709696.9696969697
41000000,130,0,1.0,4,18840772.21851852,28713409.09090909
7500000,85,35,0.5,3,11981780.303030305,17206197.183098592
13500000,160,16,2.0,4,6559200.238609113,12699506.787330316
6950000,115,0,5.0,3,5297494.923337092,4811928.571428572
6900000,70,3,3.0,2,18766793.31306991,8770657.894736841
7650000,150,26,4.0,4,7962301.739130435,7841056.338028169
3050000,115,14,4.0,4,3987994.5945945946,3598055.5555555555
1550000,65,36,3.0,2,6106125.056426332,3214278.571428572
5700000,95,4,6.0,3,5848907.837837838,4811928.571428572
14750000,125,0,3.0,4,18766793.31306991,17185621.62162162
4000000,85,43,1.0,3,11259699.059561128,5508072.727272728
5700000,110,8,4.0,3,7962301.739130435,5410937.5
4495000,94,9,3.0,3,6559200.238609113,3409197.662790697
27000000,138,0,8.0,4,11259699.059561128,30250000.0
4500000,120,0,2.0,4,3884916.195530726,3640600.0
12500000,125,0,2.0,4,11259699.059561128,8378260.869565218
3500000,68,14,1.0,3,7754128.301886792,4979515.121212121
41000000,180,33,3.0,4,18840772.21851852,25264571.42857143
25000000,185,5,12.0,4,5749051.802409639,10140060.606060604
5950000,100,24,3.0,3,9683732.91925466,4218000.0
2950000,110,13,1.0,3,2769582.4657534244,2400588.2352941176
9250000,180,6,2.0,4,3987994.5945945946,4706222.804347826
2950000,130,20,2.0,4,4138010.251282051,3539500.0
24500000,165,35,11.0,5,18766793.31306991,17185621.62162162
5150000,105,12,8.0,3,7340518.640677966,4811904.761904762
7800000,137,10,3.0,4,4547597.902097902,4811928.571428572
41000000,275,11,0.0,6,9683732.91925466,21864065.93406593
3900000,60,0,0.5,3,7437451.282051282,8462500.0
3250000,92,4,5.0,3,3987994.5945945946,6835168.0
1500000,90,11,0.0,3,2769582.4657534244,5057080.0
8150000,132,45,1.0,4,18766793.31306991,10189857.142857144
15750000,110,7,4.0,3,18766793.31306991,21011136.363636363
8750000,135,5,17.0,3,7736038.525691699,9194069.76744186
39950000,250,22,3.0,5,18766793.31306991,16348132.231404958
11500000,170,0,3.0,6,8011979.826612903,5071440.677966102
3650000,75,40,2.0,3,11259699.059561128,5508072.727272728
10750000,155,28,14.0,4,18766793.31306991,20307026.315789472
28500000,157,2,8.0,3,10309326.797385622,7470257.142857143
4125000,110,25,2.0,4,7340518.640677966,3428043.4782608696
7650000,96,8,2.0,3,8011979.826612903,6994235.820895523
2250000,75,28,4.0,3,8397364.775800712,6772875.166666667
4000000,85,0,2.0,3,6559200.238609113,3409197.662790697
3000000,60,2,0.5,2,9683732.91925466,6419555.555555556
6500000,98,9,7.0,3,5848907.837837838,6471745.098039215
7000000,130,0,2.0,4,5478152.10355987,6870747.126436782
3495000,65,5,0.0,3,9683732.91925466,6419555.555555556
4550000,80,0,4.0,3,6559200.238609113,4249098.484848484
19500000,125,8,10.0,4,18766793.31306991,20307026.315789472
2350000,70,13,0.0,3,6559200.238609113,5049988.159763314
29250000,145,8,3.0,4,18766793.31306991,26454424.778761063
15500000,106,40,2.0,4,18840772.21851852,25264571.42857143
8500000,220,0,5.0,6,5478152.10355987,6870747.126436782
24150000,131,10,8.0,3,20111125.68306011,21143846.153846152
11000000,190,0,5.0,5,6106125.056426332,8019684.777173913
5195000,85,2,1.0,7,5297494.923337092,6343338.129496403
4000000,100,33,3.0,3,7754128.301886792,7877575.757575758
3800000,83,11,0.5,3,8011979.826612903,5899931.034482759
25950000,140,0,2.0,2,18766793.31306991,28832777.777777776
4150000,96,12,1.0,3,7754128.301886792,5008703.703703703
7000000,140,30,3.0,4,5749051.802409639,5340163.265306123
3850000,85,25,6.0,3,6106125.056426332,6086363.590909091
4000000,102,25,8.0,4,7340518.640677966,5071440.677966102
1750000,100,5,3.0,3,2769582.4657534244,2241192.821428572
8500000,275,20,14.0,5,4970295.55403868,6134857.085714285
7100000,100,0,1.0,3,5297494.923337092,4438371.212121212
4250000,140,10,2.0,4,6106125.056426332,6910538.461538462
26950000,135,6,9.0,4,18766793.31306991,21011136.363636363
5250000,185,22,5.0,4,4970295.55403868,6057293.357798165
6000000,95,1,1.0,3,5478152.10355987,5041428.571428572
4550000,95,6,7.0,3,5297494.923337092,4706222.804347826
13500000,140,34,1.0,4,18766793.31306991,11202090.0
2250000,70,12,0.5,2,6559200.238609113,4676827.383297645
6450000,90,0,3.0,3,6559200.238609113,4988341.164705883
5550000,100,1,2.0,3,7736038.525691699,7842480.0
18500000,200,0,5.0,5,11259699.059561128,15475294.11764706
7400000,120,22,5.0,4,8508896.555172414,8331538.461538462
6250000,90,37,1.0,3,16676002.409638554,4201666.625
2450000,110,22,5.0,4,8397364.775800712,3658924.0506329113
4400000,77,0,0.5,3,7437451.282051282,6545000.0
3750000,77,7,2.0,3,5367273.031914894,4706222.804347826
6750000,96,2,2.0,3,5848907.837837838,11314807.692307692
2825000,55,10,-1.0,2,5749051.802409639,5525100.0
11500000,130,0,5.0,4,8508896.555172414,5710389.610389611
39500000,170,0,5.0,5,18766793.31306991,21011136.363636363
5900000,70,4,4.0,3,8397364.775800712,4045456.5217391294
15750000,118,4,5.0,3,5749051.802409639,9257611.925373135
15500000,125,5,4.0,4,18766793.31306991,20307026.315789472
11500000,148,50,4.0,4,8397364.775800712,4676827.383297645
17150000,212,10,0.0,5,7754128.301886792,7877575.757575758
6950000,120,3,1.0,3,7437451.282051282,6545000.0
9500000,120,50,1.0,4,8397364.775800712,4676827.383297645
2800000,115,27,5.0,4,4547597.902097902,2762142.8571428573
3575000,90,9,3.0,3,3909949.1525423727,3637750.0
1590000,120,0,3.0,3,2769582.4657534244,3705249.9285714286
2850000,85,40,1.0,3,4254808.612440191,3833292.682926829
4245000,110,0,3.0,3,4059405.832635984,4810000.0
8950000,61,11,3.0,2,18766793.31306991,17185621.62162162
8450000,75,5,0.0,3,18766793.31306991,17185621.62162162
21980000,185,9,0.0,4,8508896.555172414,8019684.777173913
25950000,130,1,2.0,3,18766793.31306991,28832777.777777776
2350000,95,10,1.0,3,3987994.5945945946,2523333.333333333
6500000,75,1,0.0,3,7962301.739130435,7948520.599250936
15250000,125,40,5.0,4,18766793.31306991,10189857.142857144
14500000,150,39,6.0,4,8397364.775800712,10199500.0
5750000,180,4,-0.5,6,8397364.775800712,5261538.442307692
2800000,90,26,3.0,3,4059405.832635984,3376500.0
6250000,120,8,3.0,4,8508896.555172414,6369733.333333333
9000000,165,8,3.0,5,10309326.797385622,6807142.857142857
3000000,100,21,1.0,3,4138010.251282051,3517362.068965517
7300000,120,4,2.0,3,5297494.923337092,6343338.129496403
7500000,120,4,3.0,4,8011979.826612903,6513571.428571428
3595000,75,12,1.0,3,5749051.802409639,3325714.2678571427
14850000,275,11,5.0,7,7962301.739130435,8532544.827586208
24900000,170,0,12.0,5,11259699.059561128,10450000.0
5900000,85,3,1.0,3,5848907.837837838,12699506.787330316
4650000,132,16,3.0,4,3884916.195530726,3555380.9523809524
27500000,275,0,4.0,7,11259699.059561128,15475294.11764706
2200000,120,8,0.0,3,2769582.4657534244,7841056.338028169
6750000,110,19,2.0,4,11259699.059561128,5315957.44680851
3500000,74,2,3.0,3,3987994.5945945946,3168571.4285714286
2950000,55,0,0.0,2,11259699.059561128,12979615.384615384
3800000,65,35,0.5,3,8397364.775800712,4045456.5217391294
6000000,120,26,6.0,4,5749051.802409639,6577302.325581395
7500000,275,23,6.0,7,6106125.056426332,7750904.714285715
4950000,210,25,3.0,4,4138010.251282051,3856060.2168674697
2290000,100,0,2.0,3,2769582.4657534244,2487814.777777778
7250000,275,12,10.0,7,2769582.4657534244,2863687.34375
7650000,115,23,1.0,4,16676002.409638554,10557678.57142857
4975000,150,0,4.0,5,6559200.238609113,4249098.484848484
4150000,87,7,1.0,3,5749051.802409639,5026250.0
8750000,220,5,4.0,6,7340518.640677966,4627249.928571428
5750000,135,5,2.0,4,4970295.55403868,6057293.357798165
4500000,55,3,9.0,2,5848907.837837838,7837499.9375
7100000,134,29,0.5,3,7962301.739130435,9986363.636363637
6500000,105,40,2.0,4,8397364.775800712,4676827.383297645
3860000,160,2,0.5,5,5367273.031914894,3901777.777777778
6500000,130,25,4.0,4,8508896.555172414,5710389.610389611
2100000,110,8,3.0,3,2769582.4657534244,4676827.383297645
5000000,105,13,4.0,3,11259699.059561128,4676827.383297645
35000000,225,5,24.0,4,8508896.555172414,8019684.777173913
7500000,90,8,3.0,3,5749051.802409639,4438371.212121212
8750000,140,31,1.0,4,18766793.31306991,11202090.0
3250000,130,27,7.0,4,5297494.923337092,5057080.0
10750000,180,0,4.0,5,7962301.739130435,7948520.599250936
11500000,125,1,1.0,4,6559200.238609113,12699506.787330316
19500000,260,10,12.0,6,16676002.409638554,11906086.956521738
10000000,125,22,3.0,4,8397364.775800712,6772875.166666667
5850000,110,6,1.0,3,4059405.832635984,6596428.428571428
18000000,180,8,12.0,4,9683732.91925466,21864065.93406593
9750000,140,31,1.0,4,18766793.31306991,10189857.142857144
22750000,192,18,0.0,5,8011979.826612903,6835168.0
5800000,85,12,3.0,3,6559200.238609113,12699506.787330316
4800000,90,40,3.0,3,4254808.612440191,4012796.610169492
3300000,55,8,1.0,2,5297494.923337092,4769333.333333333
5495000,185,4,4.0,5,5367273.031914894,6520022.704545454
2750000,130,25,4.0,4,5848907.837837838,4811928.571428572
6150000,130,0,2.0,4,6559200.238609113,8573454.545454545
2495000,105,0,1.0,3,2769582.4657534244,8458499.964285715
4500000,60,40,0.5,2,18840772.21851852,10476923.076923076
10500000,180,30,3.0,5,8397364.775800712,3658924.0506329113
41000000,128,0,1.0,3,18840772.21851852,28713409.09090909
7200000,137,3,3.0,4,4970295.55403868,4896611.111111111
8000000,150,21,4.0,4,5749051.802409639,10140060.606060604
5500000,115,12,4.0,4,3909949.1525423727,3547976.1904761903
4000000,90,10,0.0,3,4254808.612440191,3573684.210526316
22000000,190,7,4.0,6,6559200.238609113,12699506.787330316
4800000,90,2,2.0,3,5297494.923337092,4706222.804347826
8750000,80,50,4.0,3,8397364.775800712,15607894.736842103
6950000,120,0,4.0,4,6559200.238609113,4462624.113475177
15500000,135,0,4.0,4,6559200.238609113,12699506.787330316
6500000,120,5,3.0,4,5848907.837837838,3322187.5
8250000,150,4,1.0,5,5749051.802409639,4107124.9583333335
6000000,165,6,0.5,5,4254808.612440191,3666525.423728813
7750000,75,8,0.0,3,7962301.739130435,7948520.599250936
7000000,70,4,1.0,3,6559200.238609113,3409197.662790697
4000000,70,42,0.5,2,8397364.775800712,5057080.0
5940000,90,4,8.0,3,9683732.91925466,5653750.0
6100000,95,13,0.5,3,7962301.739130435,7948520.599250936
7650000,110,0,4.0,3,5297494.923337092,6343338.129496403
5300000,115,33,2.0,4,8397364.775800712,6044116.504854369
6000000,135,12,3.0,4,6106125.056426332,4706222.804347826
5500000,128,9,1.0,4,6559200.238609113,5049988.159763314
7300000,120,0,4.0,4,6559200.238609113,4462624.113475177
2625000,85,4,24.0,2,2769582.4657534244,3409197.662790697
5240000,110,0,4.0,4,4138010.251282051,6994235.820895523
1450000,100,4,0.0,3,4970295.55403868,3526234.2890625
5500000,155,0,3.0,4,7754128.301886792,5660806.451612903
9000000,150,12,3.0,4,7962301.739130435,8532544.827586208
13500000,230,20,4.0,6,8397364.775800712,6772875.166666667
3400000,80,35,3.0,3,4254808.612440191,3573684.210526316
7600000,150,16,4.0,4,20111125.68306011,21143846.153846152
4350000,113,0,2.0,3,4138010.251282051,7656000.0
4250000,94,6,1.0,2,6106125.056426332,32659285.714285716
2550000,90,30,0.5,3,6559200.238609113,4249098.484848484
12500000,100,0,0.0,3,16676002.409638554,24290404.04040404
7000000,110,9,2.0,3,5749051.802409639,9257611.925373135
13500000,180,9,10.0,6,8011979.826612903,6513571.428571428
4250000,80,20,0.0,3,18840772.21851852,13705463.157894736
5000000,120,10,3.0,4,5749051.802409639,3325714.2678571427
20950000,125,0,2.0,4,18766793.31306991,17185621.62162162
5700000,90,0,0.5,4,7437451.282051282,8462500.0
33100000,200,16,0.0,5,9683732.91925466,21864065.93406593
5000000,175,0,12.0,5,7736038.525691699,3928950.0
14750000,90,10,11.0,3,18766793.31306991,21011136.363636363
6750000,95,0,2.0,3,8011979.826612903,5071440.677966102
4450000,90,8,3.0,3,5478152.10355987,6994235.820895523
12750000,100,0,5.0,3,11259699.059561128,8378260.869565218
3195000,100,4,3.0,3,2769582.4657534244,2487814.777777778
13800000,115,0,0.5,4,18766793.31306991,20307026.315789472
29750000,170,1,9.0,5,18766793.31306991,13471150.0
2500000,90,40,3.0,3,6559200.238609113,4249098.484848484
3690000,120,17,0.5,4,6559200.238609113,5001250.0
8850000,150,8,9.0,4,7437451.282051282,7921470.588235294
17950000,125,9,1.0,4,18766793.31306991,21011136.363636363
4250000,85,19,0.5,3,5297494.923337092,6343338.129496403
5200000,75,35,0.0,3,7962301.739130435,7841056.338028169
7800000,160,0,5.0,4,6106125.056426332,8019684.777173913
7100000,110,0,1.0,3,5297494.923337092,4676827.383297645
5600000,95,0,3.0,3,9683732.91925466,13551096.774193548
2600000,120,0,3.0,3,2769582.4657534244,2304849.7333333334
4499000,70,15,3.0,3,5749051.802409639,4665867.647058823
6950000,140,30,4.0,4,6106125.056426332,8384230.692307692
10500000,135,8,10.0,4,5478152.10355987,4811928.571428572
7700000,135,31,3.0,4,18766793.31306991,9520094.33962264
3750000,70,5,0.0,3,9683732.91925466,5651666.666666667
4300000,80,8,0.5,3,4871095.435684647,4813621.621621622
27950000,145,0,10.0,4,18766793.31306991,21011136.363636363
2250000,110,9,18.0,3,4970295.55403868,4676827.383297645
7000000,150,35,5.0,4,8508896.555172414,5710389.610389611
20000000,250,3,3.0,5,9683732.91925466,6835168.0
4750000,139,5,0.0,4,6106125.056426332,8019684.777173913
31000000,168,6,4.0,4,20111125.68306011,21143846.153846152
12000000,267,39,3.0,7,11981780.303030305,17206197.183098592
2680000,80,49,5.0,3,6559200.238609113,4676827.383297645
23200000,185,4,12.0,3,7754128.301886792,26258823.529411763
18900000,145,7,3.0,4,18766793.31306991,16348132.231404958
25000000,180,35,1.0,5,18840772.21851852,32659285.714285716
28000000,265,31,3.0,5,7962301.739130435,9986363.636363637
1475000,68,13,0.0,2,6559200.238609113,4676827.383297645
2650000,85,9,0.0,3,5297494.923337092,4676827.383297645
1450000,120,0,0.5,3,2769582.4657534244,2487814.777777778
6500000,135,0,4.0,4,11259699.059561128,4676827.383297645
11100000,140,45,5.0,4,18840772.21851852,13988888.888888888
22500000,220,2,8.0,7,18766793.31306991,17185621.62162162
3950000,80,1,2.0,3,5749051.802409639,4985416.666666667
5900000,125,23,2.0,4,5848907.837837838,6450500.0
34500000,187,8,1.0,5,18766793.31306991,26454424.778761063
6750000,135,15,2.0,4,6559200.238609113,4249098.484848484
5750000,90,1,1.0,3,7437451.282051282,7430250.0
8000000,100,3,2.0,3,7962301.739130435,7948520.599250936
10650000,255,5,2.0,6,4138010.251282051,7656000.0
2380000,70,7,-2.0,2,5749051.802409639,4267661.957746479
9000000,125,42,1.0,4,11259699.059561128,5508072.727272728
10500000,119,0,5.0,3,4547597.902097902,4811928.571428572
6200000,140,5,1.0,3,4970295.55403868,6057293.357798165
1750000,110,1,2.0,3,2769582.4657534244,2241192.821428572
6500000,135,11,2.0,3,11259699.059561128,4676827.383297645
3750000,120,5,-1.0,3,5749051.802409639,5049988.159763314
3250000,85,7,2.0,3,5749051.802409639,5049988.159763314
6650000,95,16,1.0,3,7736038.525691699,9194069.76744186
4300000,90,5,2.0,3,8011979.826612903,4992842.052631579
11200000,100,0,7.0,4,18766793.31306991,10494230.76923077
5500000,125,9,0.0,4,4970295.55403868,5269146.553333334
3650000,125,35,5.0,4,5297494.923337092,6343338.129496403
14000000,130,30,1.0,4,18840772.21851852,21356666.666666668
4750000,94,14,1.0,4,7437451.282051282,6545000.0
12650000,150,0,7.0,5,18766793.31306991,16348132.231404958
33000000,240,20,2.0,5,18840772.21851852,28713409.09090909
3800000,160,20,3.0,4,4970295.55403868,6057293.357798165
10500000,140,14,3.0,4,9683732.91925466,3925000.0
6900000,65,0,3.0,3,11259699.059561128,5315957.44680851
7500000,90,30,0.0,3,11981780.303030305,12903979.591836736
3300000,78,28,2.0,3,7754128.301886792,6326666.666666667
12400000,185,25,8.0,5,18766793.31306991,16348132.231404958
3500000,75,8,2.0,2,4547597.902097902,6136547.619047619
