price,m2,age,floor,district,neighbor,total_room
4500000,95,0,4.0,Sancaktepe,Merve Mah.,3
9600000,115,9,3.0,Ataşehir,Atatürk Mah.,3
4850000,95,0,3.0,Avcılar,Ambarlı Mah.,3
6380000,55,0,3.0,Maltepe,Küçükyalı Mah.,2
9100000,110,3,4.0,Maltepe,Küçükyalı Mah.,4
12900000,130,4,7.0,Maltepe,Yalı Mah.,4
24300000,165,19,1.0,Kadıköy,Erenköy Mah.,5
1679000,90,6,3.0,Beylikdüzü,Cumhuriyet Mah.,2
4750000,83,0,3.0,Kağıthane,Sultan Selim Mah.,3
11900000,125,5,2.0,Eyüpsultan,Göktürk Merkez Mah.,4
12500000,95,0,5.0,Kadıköy,Feneryolu Mah.,3
4000000,82,0,3.0,Bahçelievler,Şirinevler Mah.,3
4780000,95,3,0.0,Maltepe,Çınar Mah.,2
4780000,50,8,0.0,Maltepe,Çınar Mah.,2
3300000,80,11,0.5,Silivri,Yeni Mah.,3
6000000,90,30,3.0,Kadıköy,Bostancı Mah.,3
4650000,160,16,1.0,Avcılar,Mustafa Kemal Paşa Mah.,4
8450000,245,0,3.0,Gaziosmanpaşa,Bağlarbaşı Mah.,7
2270000,90,10,-1.0,Gaziosmanpaşa,Karlıtepe Mah.,3
3650000,90,0,0.0,Bahçelievler,Siyavuşpaşa Mah.,3
5500000,105,15,1.0,Maltepe,Aydınevler Mah.,4
11250000,125,7,3.0,Maltepe,İdealtepe Mah.,4
6150000,130,28,0.5,Maltepe,Çınar Mah.,4
6250000,140,32,2.0,Maltepe,Küçükyalı Mah.,4
26000000,140,6,10.0,Kadıköy,Fenerbahçe Mah.,4
7900000,132,31,4.0,Şişli,Merkez Mah.,4
50000000,350,0,4.0,Beşiktaş,Nisbetiye Mah.,5
5000000,155,16,4.0,Büyükçekmece,Mimar Sinan Merkez Mah.,4
2780000,95,31,1.0,Güngören,Mareşal Çakmak Mah.,3
3600000,90,0,3.0,Esenyurt,İnönü Mah.,3
6850000,115,0,1.0,Gaziosmanpaşa,Bağlarbaşı Mah.,4
6600000,120,27,2.0,Maltepe,İdealtepe Mah.,4
1490000,100,11,4.0,Avcılar,Yeşilkent Mah.,3
5500000,145,26,4.0,Küçükçekmece,Cennet Mah.,4
10500000,110,1,3.0,Maltepe,Çınar Mah.,4
7250000,90,0,2.0,Maltepe,İdealtepe Mah.,3
13500000,165,0,4.0,Maltepe,Feyzullah Mah.,6
7500000,80,0,0.0,Maltepe,Küçükyalı Mah.,3
4500000,95,35,0.0,Güngören,Abdurrahman Nafiz Gürman Mah.,3
2500000,81,6,-1.0,Eyüpsultan,Merkez Mah.,3
6500000,62,1,5.0,Zeytinburnu,Kazlıçeşme Mah.,2
1450000,90,28,0.5,Bahçelievler,Şirinevler Mah.,3
1600000,100,26,0.0,Avcılar,Merkez Mah.,3
1790000,100,11,0.0,Avcılar,Mustafa Kemal Paşa Mah.,3
2900000,130,26,1.0,Güngören,Merkez Mah.,4
14750000,220,0,4.0,Maltepe,Çınar Mah.,6
7250000,145,0,2.0,Büyükçekmece,Cumhuriyet Mah.,4
3950000,95,31,3.0,Ümraniye,Yamanevler Mah.,2
17500000,120,21,12.0,Kadıköy,Suadiye Mah.,4
10000000,130,30,2.0,Şişli,Teşvikiye Mah.,4
3100000,100,31,3.0,Güngören,Haznedar Mah.,3
2150000,135,26,0.5,Avcılar,Merkez Mah.,4
2860000,110,4,1.0,Beylikdüzü,Cumhuriyet Mah.,3
5350000,200,11,3.0,Avcılar,Mustafa Kemal Paşa Mah.,6
2750000,70,4,-2.0,Kağıthane,Merkez Mah.,3
1800000,60,50,0.0,Fatih,Haseki Sultan Mah.,2
4800000,55,0,-1.0,Şişli,Mecidiyeköy Mah.,2
1450000,60,15,0.0,Esenler,Nine Hatun Mah.,3
6000000,180,28,5.0,Büyükçekmece,Sinanoba Mah.,4
1700000,80,26,3.0,Avcılar,Merkez Mah.,3
1999999,110,4,1.0,Esenyurt,Sultaniye Mah.,3
5000000,70,2,12.0,Kağıthane,Çeliktepe Mah.,2
4300000,85,10,2.0,Eyüpsultan,İslambey Mah.,3
9850000,165,5,9.0,Başakşehir,Kayabaşı Mah.,4
4300000,140,26,5.0,Kağıthane,Sultan Selim Mah.,5
2950000,120,11,0.5,Sancaktepe,Abdurrahmangazi Mah.,4
2550000,135,26,3.0,Avcılar,Merkez Mah.,4
3600000,85,26,4.0,Beyoğlu,Hacıahmet Mah.,3
1750000,60,30,3.0,Büyükçekmece,Celaliye Mah.,2
2750000,70,4,-2.0,Kağıthane,Telsizler Mah.,3
55000000,350,0,4.0,Beşiktaş,Etiler Mah.,5
1400000,55,31,0.5,Eyüpsultan,Nişancı Mah.,2
5950000,90,11,0.0,Eyüpsultan,Göktürk Merkez Mah.,3
1800000,90,14,0.5,Esenyurt,Osmangazi Mah.,3
7200000,55,0,0.0,Kadıköy,Feneryolu Mah.,2
7400000,124,0,5.0,Başakşehir,Kayabaşı Mah.,4
7750000,100,0,12.0,Maltepe,İdealtepe Mah.,3
4350000,100,30,0.0,Üsküdar,Ahmediye Mah.,3
18000000,300,26,4.0,Bahçelievler,Bahçelievler Mah.,7
5200000,100,8,1.0,Şişli,Kuştepe Mah.,3
5800000,110,14,6.0,Ümraniye,İnkılap Mah.,5
5900000,150,3,3.0,Gaziosmanpaşa,Şemsipaşa Mah.,5
2750000,70,4,-2.0,Kağıthane,Çeliktepe Mah.,3
5975000,111,12,3.0,Kağıthane,Yahya Kemal Mah.,4
6900000,100,30,3.0,Adalar,Nizam Mah.,3
2750000,78,1,2.0,Avcılar,Merkez Mah.,2
44000000,276,8,15.0,Beşiktaş,Dikilitaş Mah.,5
6850000,130,3,2.0,Avcılar,Merkez Mah.,4
1650000,70,7,6.0,Esenyurt,İncirtepe Mah.,2
1999000,75,28,1.0,Büyükçekmece,Mimar Sinan Merkez Mah.,2
2825000,75,5,0.0,Avcılar,Merkez Mah.,3
4675000,100,30,0.5,Maltepe,Küçükyalı Mah.,3
2750000,90,0,-1.0,Fatih,Hırka-i Şerif Mah.,3
3500000,65,15,5.0,Kağıthane,Ortabayır Mah.,2
2750000,75,45,1.0,Fatih,Şehremini Mah.,2
1475000,80,30,0.0,Gaziosmanpaşa,Karadeniz Mah.,2
16900000,115,13,5.0,Beşiktaş,Ortaköy Mah.,3
2900000,80,26,1.0,Güngören,Akıncılar Mah.,3
22500000,185,40,5.0,Beşiktaş,Akat Mah.,4
1800000,75,40,0.5,Fatih,Sümbül Efendi Mah.,2
9000000,90,1,2.0,Bahçelievler,Bahçelievler Mah.,3
7000000,80,3,3.0,Üsküdar,Zeynep Kamil Mah.,3
3850000,80,28,9.0,Büyükçekmece,Mimaroba Mah.,2
3250000,90,50,1.0,Fatih,Sümbül Efendi Mah.,3
48000000,130,0,1.0,Beşiktaş,Etiler Mah.,4
7500000,85,35,0.5,Adalar,Maden Mah.,3
13500000,160,16,2.0,Bahçelievler,Bahçelievler Mah.,4
6950000,115,0,5.0,Küçükçekmece,Fevzi Çakmak Mah.,3
6900000,70,3,3.0,Kadıköy,Dumlupınar Mah.,2
7650000,150,26,4.0,Maltepe,Çınar Mah.,4
3050000,115,14,4.0,Silivri,Sancaktepe Mah.,4
1550000,65,36,3.0,Büyükçekmece,Kamiloba Mah.,2
5700000,95,4,6.0,Pendik,Fevzi Çakmak Mah.,3
14750000,125,0,3.0,Kadıköy,Göztepe Mah.,4
4000000,85,43,1.0,Üsküdar,Valide-i Atik Mah.,3
5700000,110,8,4.0,Maltepe,Girne Mah.,3
4495000,94,9,3.0,Bahçelievler,Zafer Mah.,3
27000000,138,0,8.0,Üsküdar,Altunizade Mah.,4
4500000,120,0,2.0,Arnavutköy,Anadolu Mah.,4
12500000,125,0,2.0,Üsküdar,Selami Ali Mah.,4
3500000,68,14,1.0,Zeytinburnu,Yenidoğan Mah.,3
57000000,180,33,3.0,Beşiktaş,Akat Mah.,4
25000000,185,5,12.0,Kağıthane,Hamidiye Mah.,4
5950000,100,24,3.0,Eyüpsultan,Sakarya Mah.,3
2950000,110,13,1.0,Esenyurt,Selahaddin Eyyubi Mah.,3
9250000,180,6,2.0,Silivri,Fatih Mah.,4
2950000,130,20,2.0,Avcılar,Ambarlı Mah.,4
24500000,165,35,11.0,Kadıköy,Göztepe Mah.,5
5150000,105,12,8.0,Ümraniye,Çakmak Mah.,3
7800000,137,10,3.0,Bağcılar,Fevzi Çakmak Mah.,4
49000000,300,11,0.0,Eyüpsultan,Göktürk Merkez Mah.,6
3900000,60,0,0.5,Kartal,Çavuşoğlu Mah.,3
3250000,92,4,5.0,Silivri,Mimar Sinan Mah.,3
1500000,90,11,0.0,Esenyurt,İnönü Mah.,3
8150000,132,45,1.0,Kadıköy,Caferağa Mah.,4
15750000,110,7,4.0,Kadıköy,Suadiye Mah.,3
8750000,135,5,17.0,Başakşehir,Bahçeşehir 1. Kısım Mah.,3
39950000,250,22,3.0,Kadıköy,Bostancı Mah.,5
11500000,170,0,3.0,Çekmeköy,Mehmet Akif Mah.,6
3650000,75,40,2.0,Üsküdar,Valide-i Atik Mah.,3
10750000,155,28,14.0,Kadıköy,Erenköy Mah.,4
28500000,157,2,8.0,Beyoğlu,İstiklal Mah.,3
4125000,110,25,2.0,Ümraniye,Kazım Karabekir Mah.,4
7650000,96,8,2.0,Çekmeköy,Merkez Mah.,3
2250000,75,28,4.0,Şişli,Bozkurt Mah.,3
4000000,85,0,2.0,Bahçelievler,Zafer Mah.,3
3000000,60,2,0.5,Eyüpsultan,Çırçır Mah.,2
6500000,98,9,7.0,Pendik,Yenişehir Mah.,3
7000000,130,0,2.0,Gaziosmanpaşa,Bağlarbaşı Mah.,4
3495000,65,5,0.0,Eyüpsultan,Çırçır Mah.,3
4550000,80,0,4.0,Bahçelievler,Soğanlı Mah.,3
19500000,125,8,10.0,Kadıköy,Erenköy Mah.,4
2350000,70,13,0.0,Bahçelievler,Hürriyet Mah.,3
10000000,80,99,12.0,Beyoğlu,Firuzağa Mah.,3
29250000,145,8,3.0,Kadıköy,Fenerbahçe Mah.,4
15500000,106,40,2.0,Beşiktaş,Akat Mah.,4
8500000,220,0,5.0,Gaziosmanpaşa,Bağlarbaşı Mah.,6
24150000,131,10,8.0,Sarıyer,Ayazağa Mah.,3
11000000,190,0,5.0,Büyükçekmece,Atatürk Mah.,5
5195000,85,2,1.0,Küçükçekmece,Cennet Mah.,22
4000000,100,33,3.0,Zeytinburnu,Sümer Mah.,3
3800000,83,11,0.5,Çekmeköy,Çamlık Mah.,3
25950000,140,0,2.0,Kadıköy,Caddebostan Mah.,2
4150000,96,12,1.0,Zeytinburnu,Çırpıcı Mah.,3
7000000,140,30,3.0,Kağıthane,Çeliktepe Mah.,4
3850000,85,25,6.0,Büyükçekmece,Ekinoba Mah.,3
4000000,102,25,8.0,Ümraniye,Mehmet Akif Mah.,4
1750000,100,5,3.0,Esenyurt,Üçevler Mah.,3
8500000,300,20,14.0,Beylikdüzü,Barış Mah.,5
7100000,100,0,1.0,Küçükçekmece,Gültepe Mah.,3
4250000,140,10,2.0,Büyükçekmece,Pınartepe Mah.,4
26950000,135,6,9.0,Kadıköy,Suadiye Mah.,4
5250000,185,22,5.0,Beylikdüzü,Adnan Kahveci Mah.,4
6000000,95,1,1.0,Gaziosmanpaşa,Şemsipaşa Mah.,3
4550000,95,6,7.0,Küçükçekmece,Fatih Mah.,3
13500000,140,34,1.0,Kadıköy,19 Mayıs Mah.,4
2250000,70,12,0.5,Bahçelievler,Cumhuriyet Mah.,2
6450000,90,0,3.0,Bahçelievler,Şirinevler Mah.,3
5550000,100,1,2.0,Başakşehir,Kayabaşı Mah.,3
18500000,200,0,5.0,Üsküdar,Burhaniye Mah.,5
7400000,120,22,5.0,Ataşehir,Küçükbakkalköy Mah.,4
6250000,90,37,1.0,Bakırköy,Yenimahalle Mah.,3
2450000,110,22,5.0,Şişli,Gülbahar Mah.,4
4400000,77,0,0.5,Kartal,Karlıktepe Mah.,3
3750000,77,7,2.0,Sancaktepe,Fatih Mah.,3
6750000,96,2,2.0,Pendik,Batı Mah.,3
2825000,50,10,-1.0,Kağıthane,Ortabayır Mah.,2
11500000,130,0,5.0,Ataşehir,İçerenköy Mah.,4
39500000,170,0,5.0,Kadıköy,Suadiye Mah.,5
5900000,70,4,4.0,Şişli,Eskişehir Mah.,3
15750000,118,4,5.0,Kağıthane,Seyrantepe Mah.,3
15500000,125,5,4.0,Kadıköy,Erenköy Mah.,4
11500000,148,61,4.0,Şişli,Cumhuriyet Mah.,4
17150000,212,10,0.0,Zeytinburnu,Sümer Mah.,5
6950000,120,3,1.0,Kartal,Karlıktepe Mah.,3
9500000,120,50,1.0,Şişli,Cumhuriyet Mah.,4
2800000,115,27,5.0,Bağcılar,Yenigün Mah.,4
3575000,90,9,3.0,Esenler,Tuna Mah.,3
1590000,120,0,3.0,Esenyurt,Barbaros Hayrettin Paşa Mah.,3
2850000,85,40,1.0,Fatih,Şehremini Mah.,3
4245000,110,0,3.0,Sultangazi,Uğur Mumcu Mah.,3
8950000,61,11,3.0,Kadıköy,Göztepe Mah.,2
8450000,75,5,0.0,Kadıköy,Göztepe Mah.,3
21980000,185,9,0.0,Ataşehir,Atatürk Mah.,4
25950000,130,1,2.0,Kadıköy,Caddebostan Mah.,3
2350000,95,10,1.0,Silivri,Fevzipaşa Mah.,3
6500000,75,1,0.0,Maltepe,Altıntepe Mah.,3
15250000,125,40,5.0,Kadıköy,Caferağa Mah.,4
14500000,150,39,6.0,Şişli,Fulya Mah.,4
5750000,180,4,-0.5,Şişli,Paşa Mah.,6
2800000,90,26,3.0,Sultangazi,Zübeyde Hanım Mah.,3
6250000,120,8,3.0,Ataşehir,Örnek Mah.,4
9000000,165,8,3.0,Beyoğlu,Piri Paşa Mah.,5
3000000,100,21,1.0,Avcılar,Mustafa Kemal Paşa Mah.,3
7300000,120,4,2.0,Küçükçekmece,Cennet Mah.,3
7500000,120,4,3.0,Çekmeköy,Taşdelen Mah.,4
3595000,75,12,1.0,Kağıthane,Harmantepe Mah.,3
14850000,300,11,5.0,Maltepe,Küçükyalı Mah.,7
24900000,170,0,12.0,Üsküdar,Selimiye Mah.,5
5900000,85,3,1.0,Pendik,Bahçelievler Mah.,3
4650000,132,16,3.0,Arnavutköy,Hadımköy Mah.,4
27500000,300,0,4.0,Üsküdar,Burhaniye Mah.,7
2200000,120,8,0.0,Esenyurt,Çınar Mah.,3
6750000,110,19,2.0,Üsküdar,Zeynep Kamil Mah.,4
3500000,74,2,3.0,Silivri,Alipaşa Mah.,3
2950000,55,0,0.0,Üsküdar,Ünalan Mah.,2
3800000,65,35,0.5,Şişli,Eskişehir Mah.,3
6000000,120,26,6.0,Kağıthane,Emniyet Evleri Mah.,4
7500000,300,23,6.0,Büyükçekmece,Mimaroba Mah.,7
4950000,210,25,3.0,Avcılar,Denizköşkler Mah.,4
2290000,100,0,2.0,Esenyurt,Güzelyurt Mah.,3
7250000,300,12,10.0,Esenyurt,Piri Reis Mah.,7
7650000,115,23,1.0,Bakırköy,Osmaniye Mah.,4
4975000,150,0,4.0,Bahçelievler,Soğanlı Mah.,5
4150000,87,7,1.0,Kağıthane,Gürsel Mah.,3
8750000,220,5,4.0,Ümraniye,Namık Kemal Mah.,6
5750000,135,5,2.0,Beylikdüzü,Adnan Kahveci Mah.,4
4500000,55,3,9.0,Pendik,Doğu Mah.,2
7100000,134,29,0.5,Maltepe,Yalı Mah.,3
6500000,105,40,2.0,Şişli,Cumhuriyet Mah.,4
3860000,160,2,0.5,Sancaktepe,Yunus Emre Mah.,5
6500000,130,25,4.0,Ataşehir,İçerenköy Mah.,4
2100000,110,8,3.0,Esenyurt,Cumhuriyet Mah.,3
5000000,105,13,4.0,Üsküdar,Cumhuriyet Mah.,3
35000000,225,5,24.0,Ataşehir,Atatürk Mah.,4
7500000,90,8,3.0,Kağıthane,Gültepe Mah.,3
8750000,140,31,1.0,Kadıköy,19 Mayıs Mah.,4
3250000,130,27,7.0,Küçükçekmece,İnönü Mah.,4
10750000,180,0,4.0,Maltepe,Altıntepe Mah.,5
11500000,125,1,1.0,Bahçelievler,Bahçelievler Mah.,4
19500000,260,10,12.0,Bakırköy,Zuhuratbaba Mah.,6
10000000,125,22,3.0,Şişli,Bozkurt Mah.,4
5850000,110,6,1.0,Sultangazi,Eski Habipler Mah.,3
18000000,180,8,12.0,Eyüpsultan,Göktürk Merkez Mah.,4
9750000,140,31,1.0,Kadıköy,Caferağa Mah.,4
22750000,192,18,0.0,Çekmeköy,Mimar Sinan Mah.,5
5800000,85,12,3.0,Bahçelievler,Bahçelievler Mah.,3
4800000,90,40,3.0,Fatih,Silivrikapı Mah.,3
3300000,55,8,1.0,Küçükçekmece,Tevfik Bey Mah.,2
5495000,185,4,4.0,Sancaktepe,Abdurrahmangazi Mah.,5
2750000,130,25,4.0,Pendik,Fevzi Çakmak Mah.,4
6150000,130,0,2.0,Bahçelievler,Yenibosna Merkez Mah.,4
2495000,105,0,1.0,Esenyurt,Pınar Mah.,3
4500000,60,40,0.5,Beşiktaş,Türkali Mah.,2
10500000,180,30,3.0,Şişli,Gülbahar Mah.,5
45500000,128,0,1.0,Beşiktaş,Etiler Mah.,3
7200000,137,3,3.0,Beylikdüzü,Gürpınar Mah.,4
8000000,150,21,4.0,Kağıthane,Hamidiye Mah.,4
5500000,115,12,4.0,Esenler,Nine Hatun Mah.,4
4000000,90,10,0.0,Fatih,Cerrahpaşa Mah.,3
22000000,190,7,4.0,Bahçelievler,Bahçelievler Mah.,6
4800000,90,2,2.0,Küçükçekmece,Fatih Mah.,3
8750000,80,50,4.0,Şişli,Halaskargazi Mah.,3
6950000,120,0,4.0,Bahçelievler,Siyavuşpaşa Mah.,4
15500000,135,0,4.0,Bahçelievler,Bahçelievler Mah.,4
6500000,120,5,3.0,Pendik,Çamçeşme Mah.,4
8250000,150,4,1.0,Kağıthane,Talatpaşa Mah.,5
6000000,165,6,0.5,Fatih,Koca Mustafapaşa Mah.,5
7750000,75,8,0.0,Maltepe,Altıntepe Mah.,3
7000000,70,4,1.0,Bahçelievler,Zafer Mah.,3
4000000,70,42,0.5,Şişli,İnönü Mah.,2
5940000,90,4,8.0,Eyüpsultan,Karadolap Mah.,3
6100000,95,13,0.5,Maltepe,Altıntepe Mah.,3
7650000,110,0,4.0,Küçükçekmece,Cennet Mah.,3
5300000,115,33,2.0,Şişli,Mecidiyeköy Mah.,4
6000000,135,12,3.0,Büyükçekmece,Fatih Mah.,4
5500000,128,9,1.0,Bahçelievler,Hürriyet Mah.,4
7300000,120,0,4.0,Bahçelievler,Siyavuşpaşa Mah.,4
2625000,85,4,24.0,Esenyurt,Zafer Mah.,2
5240000,110,0,4.0,Avcılar,Merkez Mah.,4
1425000,100,4,0.0,Beylikdüzü,Yakuplu Mah.,3
5500000,155,0,3.0,Zeytinburnu,Veliefendi Mah.,4
9000000,150,12,3.0,Maltepe,Küçükyalı Mah.,4
13500000,230,20,4.0,Şişli,Bozkurt Mah.,6
3400000,80,35,3.0,Fatih,Cerrahpaşa Mah.,3
7600000,150,16,4.0,Sarıyer,Ayazağa Mah.,4
4350000,113,0,2.0,Avcılar,Tahtakale Mah.,3
4250000,94,6,1.0,Büyükçekmece,Ulus Mah.,2
2550000,90,30,0.5,Bahçelievler,Soğanlı Mah.,3
12500000,100,0,0.0,Bakırköy,Şenlikköy Mah.,3
7000000,110,9,2.0,Kağıthane,Seyrantepe Mah.,3
13500000,180,9,10.0,Çekmeköy,Taşdelen Mah.,6
4250000,80,20,0.0,Beşiktaş,Dikilitaş Mah.,3
5000000,120,10,3.0,Kağıthane,Harmantepe Mah.,4
20950000,125,0,2.0,Kadıköy,Göztepe Mah.,4
5700000,90,0,0.5,Kartal,Çavuşoğlu Mah.,4
33100000,200,16,0.0,Eyüpsultan,Göktürk Merkez Mah.,5
5000000,175,0,12.0,Başakşehir,Güvercintepe Mah.,5
14750000,90,10,11.0,Kadıköy,Suadiye Mah.,3
6750000,95,0,2.0,Çekmeköy,Mehmet Akif Mah.,3
4450000,90,8,3.0,Gaziosmanpaşa,Merkez Mah.,3
12750000,100,0,5.0,Üsküdar,Selami Ali Mah.,3
3195000,100,4,3.0,Esenyurt,Güzelyurt Mah.,3
13800000,115,0,0.5,Kadıköy,Erenköy Mah.,4
29750000,170,1,9.0,Kadıköy,Kozyatağı Mah.,5
2500000,90,40,3.0,Bahçelievler,Soğanlı Mah.,3
3690000,120,17,0.5,Bahçelievler,Çobançeşme Mah.,4
8850000,150,8,9.0,Kartal,Petroliş Mah.,4
17950000,125,9,1.0,Kadıköy,Suadiye Mah.,4
4250000,85,19,0.5,Küçükçekmece,Cennet Mah.,3
5200000,75,35,0.0,Maltepe,Çınar Mah.,3
7800000,160,0,5.0,Büyükçekmece,Atatürk Mah.,4
7100000,110,0,1.0,Küçükçekmece,Cumhuriyet Mah.,3
5600000,95,0,3.0,Eyüpsultan,Güzeltepe Mah.,3
2600000,120,0,3.0,Esenyurt,Mehterçeşme Mah.,3
4499000,70,15,3.0,Kağıthane,Sultan Selim Mah.,3
6950000,140,30,4.0,Büyükçekmece,Sinanoba Mah.,4
10500000,135,8,10.0,Gaziosmanpaşa,Fevzi Çakmak Mah.,4
7700000,135,31,3.0,Kadıköy,Merdivenköy Mah.,4
3750000,70,5,0.0,Eyüpsultan,Rami Cuma Mah.,3
4300000,80,8,0.5,Güngören,Haznedar Mah.,3
27950000,145,0,10.0,Kadıköy,Suadiye Mah.,4
2250000,110,9,18.0,Beylikdüzü,Cumhuriyet Mah.,3
7000000,150,35,5.0,Ataşehir,İçerenköy Mah.,4
20000000,250,3,3.0,Eyüpsultan,Mimar Sinan Mah.,5
4750000,139,5,0.0,Büyükçekmece,Atatürk Mah.,4
31000000,168,6,4.0,Sarıyer,Ayazağa Mah.,4
12000000,267,39,3.0,Adalar,Maden Mah.,9
2680000,80,49,5.0,Bahçelievler,Cumhuriyet Mah.,3
23200000,185,4,12.0,Zeytinburnu,Kazlıçeşme Mah.,3
18900000,145,7,3.0,Kadıköy,Bostancı Mah.,4
25000000,180,35,1.0,Beşiktaş,Ulus Mah.,5
28000000,265,31,3.0,Maltepe,Yalı Mah.,5
1475000,68,13,0.0,Bahçelievler,Cumhuriyet Mah.,2
2650000,85,9,0.0,Küçükçekmece,Cumhuriyet Mah.,3
1320000,120,0,0.5,Esenyurt,Güzelyurt Mah.,3
10500000,80,100,2.0,Beyoğlu,Bereketzade Mah.,3
6500000,135,0,4.0,Üsküdar,Cumhuriyet Mah.,4
11100000,140,45,5.0,Beşiktaş,Gayrettepe Mah.,4
22500000,220,2,8.0,Kadıköy,Göztepe Mah.,7
3950000,80,1,2.0,Kağıthane,Yahya Kemal Mah.,3
5900000,125,23,2.0,Pendik,Çınardere Mah.,4
34500000,187,8,1.0,Kadıköy,Fenerbahçe Mah.,5
6750000,135,15,2.0,Bahçelievler,Soğanlı Mah.,4
5750000,90,1,1.0,Kartal,Orhantepe Mah.,3
8000000,100,3,2.0,Maltepe,Altıntepe Mah.,3
10650000,255,5,2.0,Avcılar,Tahtakale Mah.,6
2380000,70,7,-2.0,Kağıthane,Çağlayan Mah.,2
9000000,125,42,1.0,Üsküdar,Valide-i Atik Mah.,4
10500000,119,0,5.0,Bağcılar,Fevzi Çakmak Mah.,3
6200000,140,5,1.0,Beylikdüzü,Adnan Kahveci Mah.,3
1750000,110,1,2.0,Esenyurt,Üçevler Mah.,3
6500000,135,11,2.0,Üsküdar,Cumhuriyet Mah.,3
3750000,120,5,-1.0,Kağıthane,Hürriyet Mah.,3
3250000,85,7,2.0,Kağıthane,Hürriyet Mah.,3
6650000,95,16,1.0,Başakşehir,Bahçeşehir 1. Kısım Mah.,3
4300000,90,5,2.0,Çekmeköy,Çatalmeşe Mah.,3
11200000,100,0,7.0,Kadıköy,Sahrayı Cedit Mah.,4
5500000,125,9,0.0,Beylikdüzü,Kavaklı Mah.,4
3650000,125,35,5.0,Küçükçekmece,Cennet Mah.,4
14000000,130,30,1.0,Beşiktaş,Arnavutköy Mah.,4
4750000,94,14,1.0,Kartal,Karlıktepe Mah.,4
12650000,150,0,7.0,Kadıköy,Bostancı Mah.,5
33000000,240,20,2.0,Beşiktaş,Etiler Mah.,5
3800000,160,20,3.0,Beylikdüzü,Adnan Kahveci Mah.,4
10500000,140,14,3.0,Eyüpsultan,Nişancı Mah.,4
6900000,65,0,3.0,Üsküdar,Zeynep Kamil Mah.,3
7500000,90,30,0.0,Adalar,Nizam Mah.,3
3300000,78,28,2.0,Zeytinburnu,Nuripaşa Mah.,3
12400000,185,25,8.0,Kadıköy,Bostancı Mah.,5
3500000,75,8,2.0,Bağcılar,15 Temmuz Mah.,2
7800000,145,20,2.0,Maltepe,Bağlarbaşı Mah.,4
5500000,95,32,3.0,Şişli,Feriköy Mah.,3
4500000,105,17,3.0,Eyüpsultan,Karadolap Mah.,3
3100000,50,12,0.5,Kağıthane,Merkez Mah.,2
11500000,122,31,7.0,Şişli,Cumhuriyet Mah.,4
15000000,240,0,5.0,Üsküdar,Valide-i Atik Mah.,8
1700000,80,6,0.0,Arnavutköy,Anadolu Mah.,3
15950000,85,10,4.0,Kadıköy,Suadiye Mah.,3
35750000,155,15,5.0,Kadıköy,Caddebostan Mah.,5
3950000,100,8,2.0,Şişli,Mecidiyeköy Mah.,3
8750000,120,40,4.0,Beşiktaş,Türkali Mah.,3
9250000,75,0,2.0,Kadıköy,Kozyatağı Mah.,3
6500000,230,23,9.0,Şişli,19 Mayıs Mah.,32
12000000,120,50,1.0,Beşiktaş,Nisbetiye Mah.,3
8250000,120,0,1.0,Avcılar,Denizköşkler Mah.,3
8200000,160,7,4.0,Fatih,Hırka-i Şerif Mah.,6
3000000,75,38,12.0,Fatih,Şehremini Mah.,3
5000000,90,10,3.0,Kağıthane,Çeliktepe Mah.,3
3750000,85,45,12.0,Şişli,Eskişehir Mah.,3
4250000,125,6,2.0,Beylikdüzü,Yakuplu Mah.,2
9700000,180,0,5.0,Bağcılar,Kirazlı Mah.,5
3400000,90,28,0.5,Maltepe,Yalı Mah.,3
17500000,169,5,3.0,Sarıyer,Maslak Mah.,3
8500000,95,38,0.0,Sarıyer,Rumeli Hisarı Mah.,3
5700000,120,35,4.0,Beşiktaş,Mecidiye Mah.,3
8500000,100,45,3.0,Beyoğlu,Gümüşsuyu Mah.,3
6300000,90,2,1.0,Bahçelievler,Siyavuşpaşa Mah.,3
4500000,145,4,2.0,Beylikdüzü,Adnan Kahveci Mah.,4
3250000,65,6,3.0,Şişli,Gülbahar Mah.,2
5450000,73,0,1.0,Küçükçekmece,Gültepe Mah.,3
4740000,135,23,1.0,Güngören,Tozkoparan Mah.,4
19000000,140,12,4.0,Kadıköy,Feneryolu Mah.,4
6650000,85,5,0.0,Maltepe,Altıntepe Mah.,3
5500000,85,45,12.0,Kadıköy,Caferağa Mah.,3
3375000,52,10,1.0,Şişli,Mecidiyeköy Mah.,2
7500000,165,12,12.0,Beyoğlu,Küçük Piyale Mah.,5
3300000,110,37,3.0,Bahçelievler,Bahçelievler Mah.,3
11500000,100,0,3.0,Bahçelievler,Bahçelievler Mah.,2
2649000,100,0,2.0,Esenyurt,Güzelyurt Mah.,3
14500000,170,1,4.0,Üsküdar,Selami Ali Mah.,5
9200000,142,17,0.0,Ümraniye,Tatlısu Mah.,4
14500000,125,6,2.0,Kadıköy,Suadiye Mah.,4
28950000,130,1,5.0,Kadıköy,Erenköy Mah.,4
3250000,70,0,0.0,Eyüpsultan,Güzeltepe Mah.,3
6500000,88,0,4.0,Kartal,Çavuşoğlu Mah.,3
5500000,120,0,2.0,Çekmeköy,Ekşioğlu Mah.,4
3300000,155,4,0.5,Arnavutköy,Nenehatun Mah.,5
